system:index,NDVI,.geo
664,-0.046675557248999806,"{""type"":""Point"",""coordinates"":[72.91749599267038,19.16100078224167]}"
665,-0.10153752473740295,"{""type"":""Point"",""coordinates"":[72.99558888883568,19.019435457532072]}"
666,0.12269573835480674,"{""type"":""Point"",""coordinates"":[72.88765331413659,19.125561855979367]}"
667,0.15763071580165927,"{""type"":""Point"",""coordinates"":[73.08395125507926,19.08777912047998]}"
668,-0.09320353344149991,"{""type"":""Point"",""coordinates"":[72.83597607353884,19.038590842907997]}"
669,0.38055865921787707,"{""type"":""Point"",""coordinates"":[73.01066972546887,18.9777062030724]}"
670,-0.12887035750135126,"{""type"":""Point"",""coordinates"":[72.86204563704494,18.9057149014896]}"
671,0.39060068471833176,"{""type"":""Point"",""coordinates"":[73.01887057443086,19.128849367647952]}"
672,0.331481848839516,"{""type"":""Point"",""coordinates"":[72.837092396189,19.1058427378019]}"
673,0.08835672997522709,"{""type"":""Point"",""coordinates"":[73.01152011279302,18.967726501488073]}"
674,-0.12018300193559739,"{""type"":""Point"",""coordinates"":[72.80957644745615,18.984390758701736]}"
675,-0.11132940406024885,"{""type"":""Point"",""coordinates"":[72.78961482160136,19.05792444026749]}"
676,0.39244727807748897,"{""type"":""Point"",""coordinates"":[73.00694933855328,19.123369044207514]}"
677,-0.11369740376007162,"{""type"":""Point"",""coordinates"":[72.8871448916535,18.99368143266339]}"
678,0.3962550059530252,"{""type"":""Point"",""coordinates"":[72.95497037052739,19.142977384022885]}"
679,-0.1320870364695066,"{""type"":""Point"",""coordinates"":[72.90403505930445,18.965674725595374]}"
680,0.10805323708549515,"{""type"":""Point"",""coordinates"":[72.8560623040065,19.124668181026983]}"
681,0.11146302838348154,"{""type"":""Point"",""coordinates"":[73.03438680379091,19.051970421387942]}"
682,0.039961482908040406,"{""type"":""Point"",""coordinates"":[72.83372640065916,18.941565641110657]}"
683,0.11621394567348081,"{""type"":""Point"",""coordinates"":[73.01758041475361,19.003943215253983]}"
684,0.13744474847400548,"{""type"":""Point"",""coordinates"":[72.8005755017351,18.958758871528065]}"
685,-0.08101714961561206,"{""type"":""Point"",""coordinates"":[72.9304339630257,19.004978244070088]}"
686,-0.11645042447541246,"{""type"":""Point"",""coordinates"":[72.8662144647149,18.992518677546162]}"
687,0.1035548686244204,"{""type"":""Point"",""coordinates"":[72.85800817417058,19.11957284572886]}"
688,0.16579819990525818,"{""type"":""Point"",""coordinates"":[72.93086130573157,19.12252573708623]}"
689,0.32426395939086294,"{""type"":""Point"",""coordinates"":[72.86349390464457,19.10725822835744]}"
690,-0.12230692741133577,"{""type"":""Point"",""coordinates"":[72.78177516750236,19.10501092993151]}"
691,0.43236810789369295,"{""type"":""Point"",""coordinates"":[72.88047214603819,19.193236133725048]}"
692,-0.13189595641832272,"{""type"":""Point"",""coordinates"":[72.85605721438723,18.944484277413814]}"
693,0.13027438321420337,"{""type"":""Point"",""coordinates"":[72.85140246038257,19.113557782748938]}"
694,0.20219378427787935,"{""type"":""Point"",""coordinates"":[72.88435733420205,19.180916944727855]}"
695,0.053648915187376724,"{""type"":""Point"",""coordinates"":[72.87693779900923,19.13072032612533]}"
696,-0.1122084113740848,"{""type"":""Point"",""coordinates"":[72.80404426718302,18.992671182591426]}"
697,0.05764866091693146,"{""type"":""Point"",""coordinates"":[73.0166889005399,19.095261210036803]}"
698,-0.1280772826425678,"{""type"":""Point"",""coordinates"":[72.99988720640141,18.991844293971116]}"
699,0.0641144768630366,"{""type"":""Point"",""coordinates"":[72.89617161353777,19.091733046128194]}"
700,0.20767737761483718,"{""type"":""Point"",""coordinates"":[72.82775860226306,19.05892229750546]}"
701,0.05798915310805173,"{""type"":""Point"",""coordinates"":[72.96266967252278,18.953012633983846]}"
702,-0.11992475309609657,"{""type"":""Point"",""coordinates"":[72.87583467633984,18.99656789541845]}"
703,-0.11787455860097529,"{""type"":""Point"",""coordinates"":[72.78920508199661,19.093574875677295]}"
704,0.25402576489533013,"{""type"":""Point"",""coordinates"":[72.90302441913094,19.173133032398134]}"
705,0.20832897352725752,"{""type"":""Point"",""coordinates"":[72.91151478742113,19.041991122255027]}"
706,0.06848259026082487,"{""type"":""Point"",""coordinates"":[72.82287220484149,19.08313637115495]}"
707,0.40383264773753386,"{""type"":""Point"",""coordinates"":[72.90257629122475,19.160723448900168]}"
708,0.11007113440658929,"{""type"":""Point"",""coordinates"":[72.82162252291157,19.11755334403252]}"
709,0.056595463554283194,"{""type"":""Point"",""coordinates"":[72.86599906846098,19.190154567557027]}"
710,0.03064935064935065,"{""type"":""Point"",""coordinates"":[73.04734480611846,19.17394441184889]}"
711,-0.07490762512596574,"{""type"":""Point"",""coordinates"":[72.9724110953933,19.060505072354044]}"
712,0.3397656788421778,"{""type"":""Point"",""coordinates"":[72.92827673118354,19.016927677665446]}"
713,-0.12010153894970649,"{""type"":""Point"",""coordinates"":[72.87816015307959,18.998650405182374]}"
714,0.047212134159367654,"{""type"":""Point"",""coordinates"":[73.0280017910381,19.070825854124404]}"
715,0.04572473708276177,"{""type"":""Point"",""coordinates"":[72.86267218965192,19.046742222903344]}"
716,0.14393476044852196,"{""type"":""Point"",""coordinates"":[72.84246128607589,18.935276435708502]}"
717,0.2401805869074492,"{""type"":""Point"",""coordinates"":[72.99103735270236,18.9650490241355]}"
718,-0.054728091444405956,"{""type"":""Point"",""coordinates"":[72.97668093805069,19.120197439822007]}"
719,-0.1381416075259944,"{""type"":""Point"",""coordinates"":[72.79567986959006,18.965258930739818]}"
720,0.2977977977977978,"{""type"":""Point"",""coordinates"":[73.00478343806337,19.092520866510977]}"
721,0.05991111111111111,"{""type"":""Point"",""coordinates"":[72.91908777256607,19.100256192363325]}"
722,0.1383049347200708,"{""type"":""Point"",""coordinates"":[72.84401099774824,19.046612777523883]}"
723,0.34756875942903565,"{""type"":""Point"",""coordinates"":[72.9580695919149,19.11980178959516]}"
724,0.050390048492515285,"{""type"":""Point"",""coordinates"":[72.87435224715097,19.098979064120364]}"
725,0.015391478920365827,"{""type"":""Point"",""coordinates"":[72.95840553662477,18.95734826288303]}"
726,-0.13707165109034267,"{""type"":""Point"",""coordinates"":[72.89513672488765,18.931240720673802]}"
727,0.04550698628380977,"{""type"":""Point"",""coordinates"":[72.8499450952873,19.05488545020333]}"
728,0.054967019788127125,"{""type"":""Point"",""coordinates"":[72.8617362652256,19.025192174208044]}"
729,0.359106529209622,"{""type"":""Point"",""coordinates"":[73.00267353482579,19.00108626298839]}"
730,0.20115495668912417,"{""type"":""Point"",""coordinates"":[72.99638373963346,19.126812298389144]}"
731,-0.10012399256044638,"{""type"":""Point"",""coordinates"":[72.97162568097379,18.975232199996555]}"
732,0.2510581421251949,"{""type"":""Point"",""coordinates"":[73.0126220648277,19.080049284368084]}"
733,0.08865895719212823,"{""type"":""Point"",""coordinates"":[72.86023859779175,19.134560849971443]}"
734,0.3142609449501517,"{""type"":""Point"",""coordinates"":[72.99658704495923,19.14101871675528]}"
735,0.35312982539494003,"{""type"":""Point"",""coordinates"":[72.98237226249199,19.101115821625996]}"
736,0.09900199600798404,"{""type"":""Point"",""coordinates"":[72.98071213905585,19.1851525543954]}"
737,0.08516559977734484,"{""type"":""Point"",""coordinates"":[72.99671675081923,18.973026812521343]}"
738,0.39465875370919884,"{""type"":""Point"",""coordinates"":[72.91947418671043,19.166016608913807]}"
739,-0.13309134906231096,"{""type"":""Point"",""coordinates"":[72.89822167145734,18.964808864008944]}"
740,0.1878861541578041,"{""type"":""Point"",""coordinates"":[72.92743608501851,19.09825884281238]}"
741,0.46048012145364836,"{""type"":""Point"",""coordinates"":[73.01049466934738,19.047414849969936]}"
742,0.33250927070457353,"{""type"":""Point"",""coordinates"":[73.02577169623537,19.126780307846975]}"
743,-0.12841969745735435,"{""type"":""Point"",""coordinates"":[72.87664207184757,18.92160823677811]}"
744,-0.05326557500470544,"{""type"":""Point"",""coordinates"":[72.91559476579745,19.153133857402693]}"
745,0.012572156074130885,"{""type"":""Point"",""coordinates"":[72.84385015391396,18.95882654442022]}"
746,0.09217391304347826,"{""type"":""Point"",""coordinates"":[72.84792933015903,19.17381067367547]}"
747,-0.14090119546336982,"{""type"":""Point"",""coordinates"":[72.88061695281657,18.913007388547733]}"
748,-0.10183875530410184,"{""type"":""Point"",""coordinates"":[72.79395971313743,19.1259686225228]}"
749,0.21234514236035645,"{""type"":""Point"",""coordinates"":[72.89248843551474,19.19384241265143]}"
750,0.40675347605385126,"{""type"":""Point"",""coordinates"":[72.92292360283284,19.175069917014103]}"
751,0.3927160098259105,"{""type"":""Point"",""coordinates"":[72.92388833967026,19.176868891821265]}"
752,0.1312521759312986,"{""type"":""Point"",""coordinates"":[72.97059524493004,19.186247863817815]}"
753,-0.15222052067381317,"{""type"":""Point"",""coordinates"":[72.91900460444452,18.966551242422973]}"
754,0.41516539440203565,"{""type"":""Point"",""coordinates"":[73.06553213529905,19.085568616986762]}"
755,0.16307541625857003,"{""type"":""Point"",""coordinates"":[72.94916211487173,19.04810225015525]}"
756,0.13001953548947254,"{""type"":""Point"",""coordinates"":[72.85598668339097,19.017342916719112]}"
757,0.21166646496429867,"{""type"":""Point"",""coordinates"":[72.84767900367544,19.063548606651892]}"
758,0.37062256809338523,"{""type"":""Point"",""coordinates"":[73.03776577817423,19.192709206867157]}"
759,0.0884588804422944,"{""type"":""Point"",""coordinates"":[73.00553899051974,19.133772276337414]}"
760,0.09214677071226964,"{""type"":""Point"",""coordinates"":[72.81703322786466,19.005860817567815]}"
761,0.3516583371194911,"{""type"":""Point"",""coordinates"":[73.0072734839411,18.958386211324793]}"
762,0.29541428852588075,"{""type"":""Point"",""coordinates"":[72.93961932757554,19.190794483124144]}"
763,0.10769886969503092,"{""type"":""Point"",""coordinates"":[73.04632998181252,19.152563319467554]}"
764,0.32804352754477445,"{""type"":""Point"",""coordinates"":[73.07031766027343,19.03048437168876]}"
765,0.038846243312398235,"{""type"":""Point"",""coordinates"":[72.8331674920632,19.00765473676859]}"
766,0.07291666666666667,"{""type"":""Point"",""coordinates"":[72.86240064849058,19.03793465723294]}"
767,0.18036175710594315,"{""type"":""Point"",""coordinates"":[72.8417140617696,18.985783117228454]}"
768,0.04214191379517349,"{""type"":""Point"",""coordinates"":[72.87941664909124,19.024740305859158]}"
769,0.09621115368241805,"{""type"":""Point"",""coordinates"":[72.85385627395095,19.166618774548798]}"
770,-0.05640484976278334,"{""type"":""Point"",""coordinates"":[72.96493756114289,19.067747246346823]}"
771,0.11960871498443752,"{""type"":""Point"",""coordinates"":[73.03480572545546,19.08014363817208]}"
772,0.3380265697740434,"{""type"":""Point"",""coordinates"":[72.87284370710398,19.16305977150516]}"
773,0.4675743461125045,"{""type"":""Point"",""coordinates"":[73.0757467272216,19.074651085505938]}"
774,0.3701607425854653,"{""type"":""Point"",""coordinates"":[73.00832585186407,19.00853687664271]}"
775,0.08356616713233427,"{""type"":""Point"",""coordinates"":[72.83918731933653,19.064154370424617]}"
776,-0.08624472573839663,"{""type"":""Point"",""coordinates"":[72.97401573863308,19.05784249678459]}"
777,-0.13392701239741575,"{""type"":""Point"",""coordinates"":[72.8167182946648,19.11297376747772]}"
778,0.3862011328814189,"{""type"":""Point"",""coordinates"":[73.0229710316639,19.02548725759737]}"
779,0.07914893617021276,"{""type"":""Point"",""coordinates"":[73.02968557332879,19.118908927749413]}"
780,0.10017574692442882,"{""type"":""Point"",""coordinates"":[72.96690582464159,18.945241346461337]}"
781,0.17106823326506412,"{""type"":""Point"",""coordinates"":[73.05773659150577,19.147865576643262]}"
782,0.28620838737570253,"{""type"":""Point"",""coordinates"":[73.07159523443187,19.1147938847759]}"
783,-0.12402483680942525,"{""type"":""Point"",""coordinates"":[72.86737735829603,18.986966863995317]}"
784,0.4167025398191993,"{""type"":""Point"",""coordinates"":[72.99067298309573,19.13566871967347]}"
785,0.018852690128931385,"{""type"":""Point"",""coordinates"":[72.84121396844415,18.960438354571856]}"
786,0.062348534919585814,"{""type"":""Point"",""coordinates"":[72.92660290279443,19.058056747593916]}"
787,-0.1251548946716233,"{""type"":""Point"",""coordinates"":[72.91364801816772,18.944856130883416]}"
788,-0.11124620060790273,"{""type"":""Point"",""coordinates"":[72.9888434371795,18.981997998859953]}"
789,0.36308805790108567,"{""type"":""Point"",""coordinates"":[72.9825447797559,19.12424350518691]}"
790,0.47672614429790533,"{""type"":""Point"",""coordinates"":[73.09031066733212,19.04648446783964]}"
791,0.3135022077620265,"{""type"":""Point"",""coordinates"":[73.0215318230297,19.005603530090763]}"
792,-0.11351832616115151,"{""type"":""Point"",""coordinates"":[72.9954658154103,19.023807696413293]}"
793,0.0015571473061351605,"{""type"":""Point"",""coordinates"":[72.98473096296993,19.080261150095676]}"
794,0.1697645600991326,"{""type"":""Point"",""coordinates"":[72.94543072321814,19.15092403425868]}"
795,0.036523929471032744,"{""type"":""Point"",""coordinates"":[73.02353345778772,19.096247900267304]}"
796,0.362090418913314,"{""type"":""Point"",""coordinates"":[73.04347710111064,19.132024834348165]}"
797,-0.09106182795698925,"{""type"":""Point"",""coordinates"":[72.78670470377004,19.075069982016554]}"
798,0.1287165976665412,"{""type"":""Point"",""coordinates"":[73.06780839726001,19.07138589256544]}"
799,-0.10112359550561797,"{""type"":""Point"",""coordinates"":[72.80170700792249,19.03978922142269]}"
800,-0.051924422673198044,"{""type"":""Point"",""coordinates"":[72.86288066980437,18.995244732544396]}"
801,0.16828929068150209,"{""type"":""Point"",""coordinates"":[72.87393358173533,19.011636606442554]}"
802,0.36814290244160236,"{""type"":""Point"",""coordinates"":[72.88394471573076,19.164474614969457]}"
803,-0.11585657370517928,"{""type"":""Point"",""coordinates"":[72.79206158198424,19.05445623089596]}"
804,0.0330818340104469,"{""type"":""Point"",""coordinates"":[72.95331706734295,18.95563247317255]}"
805,-0.10125494241017707,"{""type"":""Point"",""coordinates"":[72.77930781412343,18.981048785134707]}"
806,0.08761479275254405,"{""type"":""Point"",""coordinates"":[72.84766535807626,18.987783917358072]}"
807,0.38010087116001834,"{""type"":""Point"",""coordinates"":[72.98411123974572,19.101065080884602]}"
808,0.04602301150575288,"{""type"":""Point"",""coordinates"":[73.00453227496418,19.126307387115112]}"
809,0.3944109589041096,"{""type"":""Point"",""coordinates"":[72.94205275997571,19.110799659452283]}"
810,0.05081782994131602,"{""type"":""Point"",""coordinates"":[73.02205421862888,19.169110304065203]}"
811,0.21371535932362612,"{""type"":""Point"",""coordinates"":[72.87739501236688,19.052489436867823]}"
812,-0.10372473693001504,"{""type"":""Point"",""coordinates"":[72.78710067972544,19.054682190977694]}"
813,0.13783849719443766,"{""type"":""Point"",""coordinates"":[72.82680422240284,19.16120992764445]}"
814,0.252901023890785,"{""type"":""Point"",""coordinates"":[72.82379418117587,18.985553607850047]}"
815,0.20924422236102436,"{""type"":""Point"",""coordinates"":[72.82354557413176,19.06708831483905]}"
816,-0.1255570923620716,"{""type"":""Point"",""coordinates"":[72.88442119514487,18.982689694484478]}"
817,0.11762628046626633,"{""type"":""Point"",""coordinates"":[72.82264060557767,18.986045120618627]}"
818,-0.09961551904928347,"{""type"":""Point"",""coordinates"":[72.81618400659383,18.945715471474823]}"
819,0.4651509504286247,"{""type"":""Point"",""coordinates"":[72.9053116338585,19.188577101140904]}"
820,0.27730008598452277,"{""type"":""Point"",""coordinates"":[73.01381930874689,19.104896714109895]}"
821,0.42355371900826444,"{""type"":""Point"",""coordinates"":[72.96944315698674,19.13292864808703]}"
822,0.1958447238928376,"{""type"":""Point"",""coordinates"":[73.07109415908566,19.119323428966727]}"
823,0.2298267849598648,"{""type"":""Point"",""coordinates"":[72.8408571328369,19.129368824875517]}"
824,-3.773584905660377E-4,"{""type"":""Point"",""coordinates"":[72.8611022434295,19.057021739596916]}"
825,-0.08624626734586334,"{""type"":""Point"",""coordinates"":[72.79236797267481,19.121641367469344]}"
826,0.32783243414788954,"{""type"":""Point"",""coordinates"":[72.88208916182946,19.118556214035067]}"
827,-0.12345287210409393,"{""type"":""Point"",""coordinates"":[72.95714204183159,18.983552291609488]}"
828,0.17809570794277257,"{""type"":""Point"",""coordinates"":[72.8369641396281,19.19906233499181]}"
829,0.36134261902043613,"{""type"":""Point"",""coordinates"":[72.98912965068267,19.063989444001074]}"
830,0.35368328187031317,"{""type"":""Point"",""coordinates"":[72.83955638392753,18.93706634173027]}"
831,-0.13037934332164489,"{""type"":""Point"",""coordinates"":[72.92159509981794,18.99809729488703]}"
832,-0.14426390940423436,"{""type"":""Point"",""coordinates"":[72.94415312196841,18.971148946989906]}"
833,0.14317384075374098,"{""type"":""Point"",""coordinates"":[73.07441262187749,19.054718540183995]}"
834,-0.11768407803650094,"{""type"":""Point"",""coordinates"":[72.94613419172117,19.00942867543216]}"
835,-0.12416214490903288,"{""type"":""Point"",""coordinates"":[72.98155741336284,19.011409485229084]}"
836,0.2,"{""type"":""Point"",""coordinates"":[72.84150786619067,19.189136683761145]}"
837,0.07105263157894737,"{""type"":""Point"",""coordinates"":[72.92375108073497,19.139902199517284]}"
838,-0.12020378920554052,"{""type"":""Point"",""coordinates"":[72.80909788975512,19.06945593029657]}"
839,-0.10974106041923551,"{""type"":""Point"",""coordinates"":[72.90278624426882,18.987259061275754]}"
840,-0.09190526687875575,"{""type"":""Point"",""coordinates"":[72.8024075159061,19.12248305218641]}"
841,0.13578082191780821,"{""type"":""Point"",""coordinates"":[72.82728236972811,19.132205823485208]}"
842,-0.12507682851874616,"{""type"":""Point"",""coordinates"":[72.90785846254201,18.928874115437807]}"
843,0.19738496354035706,"{""type"":""Point"",""coordinates"":[72.9493706672677,19.10183557609805]}"
844,0.1760747663551402,"{""type"":""Point"",""coordinates"":[72.90721532942695,19.095632394811393]}"
845,0.23462013044244667,"{""type"":""Point"",""coordinates"":[72.85533212125804,19.16692062012464]}"
846,-0.12872542802790107,"{""type"":""Point"",""coordinates"":[72.92869680858557,18.98324037118856]}"
847,0.4486336907644414,"{""type"":""Point"",""coordinates"":[72.9123533395855,19.016368944683443]}"
848,0.3700170699869465,"{""type"":""Point"",""coordinates"":[72.80972714976723,19.16130161645216]}"
849,-0.1333871268077711,"{""type"":""Point"",""coordinates"":[72.88300447131189,18.947911992380682]}"
850,0.27742178665661515,"{""type"":""Point"",""coordinates"":[72.80017947111428,19.18758543263326]}"
851,-0.11230485143528622,"{""type"":""Point"",""coordinates"":[72.78756612798075,19.034816160294714]}"
852,-0.02385557704706641,"{""type"":""Point"",""coordinates"":[72.90872292075687,18.956248980728553]}"
853,0.10088455939984324,"{""type"":""Point"",""coordinates"":[73.0162059004575,19.0713920217202]}"
854,0.23277230866941886,"{""type"":""Point"",""coordinates"":[72.84282984496419,18.966736882404206]}"
855,0.33853427895981086,"{""type"":""Point"",""coordinates"":[72.95723420773477,19.103525304042325]}"
856,-0.1261460638634208,"{""type"":""Point"",""coordinates"":[72.9090038969795,18.978125722812244]}"
857,-0.015330348663681997,"{""type"":""Point"",""coordinates"":[72.81538466841221,19.03027003976734]}"
858,0.3879107323090726,"{""type"":""Point"",""coordinates"":[72.98950648455995,19.109103998254596]}"
859,-0.05162719372976657,"{""type"":""Point"",""coordinates"":[72.79683172579574,19.13622969019392]}"
860,0.4397327642200984,"{""type"":""Point"",""coordinates"":[72.83374816527581,19.17514318478158]}"
861,-0.14497223935842074,"{""type"":""Point"",""coordinates"":[72.92316586138202,18.95891134103438]}"
862,0.2872802481902792,"{""type"":""Point"",""coordinates"":[72.833133498001,19.092874771119433]}"
863,0.09756572541382667,"{""type"":""Point"",""coordinates"":[72.86338035519151,19.040560844381837]}"
864,0.24619792814635222,"{""type"":""Point"",""coordinates"":[72.85612296774863,19.114724822178648]}"
865,-0.10599232181605742,"{""type"":""Point"",""coordinates"":[72.8135558208093,19.03200388038073]}"
866,0.3453553209158856,"{""type"":""Point"",""coordinates"":[72.95489206016249,19.080103979536936]}"
867,0.32833261894556365,"{""type"":""Point"",""coordinates"":[72.87158000199298,19.1398514966727]}"
868,0.1127990884922142,"{""type"":""Point"",""coordinates"":[72.89798247301519,19.017685034559324]}"
869,0.05009736236502036,"{""type"":""Point"",""coordinates"":[72.85531983105538,19.05525416368099]}"
870,0.3615133115366651,"{""type"":""Point"",""coordinates"":[72.96149279521335,19.13478347051128]}"
871,0.3864454872858234,"{""type"":""Point"",""coordinates"":[72.9530225318376,19.112732157698595]}"
872,0.1788064696040156,"{""type"":""Point"",""coordinates"":[73.08281440518003,19.080090827381895]}"
873,0.14251304696908873,"{""type"":""Point"",""coordinates"":[73.07442042075064,19.126213244308683]}"
874,0.3296398891966759,"{""type"":""Point"",""coordinates"":[72.87235399092505,19.15082655477741]}"
875,-0.11119542665371648,"{""type"":""Point"",""coordinates"":[72.83936396635006,18.92969492737356]}"
876,-0.11862182116488926,"{""type"":""Point"",""coordinates"":[72.81921772770623,19.057128184616044]}"
877,0.2791114295951272,"{""type"":""Point"",""coordinates"":[72.93413070345942,19.04110380632907]}"
878,0.3440392550462808,"{""type"":""Point"",""coordinates"":[73.01915068140909,19.11617051555161]}"
879,-0.1379467680608365,"{""type"":""Point"",""coordinates"":[72.89129955341387,18.9692209450402]}"
880,-0.1271818139728691,"{""type"":""Point"",""coordinates"":[72.86894854479051,18.919466970925797]}"
881,0.1768905405735801,"{""type"":""Point"",""coordinates"":[72.84807088330032,18.963710164016074]}"
882,0.11152941176470588,"{""type"":""Point"",""coordinates"":[73.0106239134773,19.070703994885427]}"
883,0.018344883815735832,"{""type"":""Point"",""coordinates"":[72.95798975134656,18.956573553228157]}"
884,-0.05875862068965517,"{""type"":""Point"",""coordinates"":[72.99773251339681,19.011925331222564]}"
885,0.1443024494142705,"{""type"":""Point"",""coordinates"":[73.07072588107522,19.021692857692972]}"
886,0.26371327208223416,"{""type"":""Point"",""coordinates"":[72.86867885483103,19.07735116549516]}"
887,0.5285979416230808,"{""type"":""Point"",""coordinates"":[72.82858721496211,19.19132970250595]}"
888,-0.008146992546368522,"{""type"":""Point"",""coordinates"":[72.96588396716696,19.13139296340874]}"
889,-0.13524247491638794,"{""type"":""Point"",""coordinates"":[72.85816218465602,18.944648200572814]}"
890,0.273764626245044,"{""type"":""Point"",""coordinates"":[72.94081765363487,19.031137842172907]}"
891,0.1945958757999526,"{""type"":""Point"",""coordinates"":[72.8392203427156,18.991020296454174]}"
892,0.07803121248499399,"{""type"":""Point"",""coordinates"":[73.03204257043303,19.080445186359217]}"
893,0.29115615950100243,"{""type"":""Point"",""coordinates"":[73.01054379433072,19.042388628439323]}"
894,-0.0927694406548431,"{""type"":""Point"",""coordinates"":[72.79252306647507,19.0222911337226]}"
895,0.2165144596651446,"{""type"":""Point"",""coordinates"":[72.98248473634266,19.182114995180644]}"
896,0.37628171931641635,"{""type"":""Point"",""coordinates"":[72.95722815389503,19.178306222695696]}"
897,-0.1177576482652538,"{""type"":""Point"",""coordinates"":[72.79945181111192,19.102206995374296]}"
898,0.08413064995051138,"{""type"":""Point"",""coordinates"":[72.81017050230926,19.17256891224666]}"
899,0.13671061762664816,"{""type"":""Point"",""coordinates"":[73.00664581963453,19.121002948588686]}"
900,-0.027613412228796843,"{""type"":""Point"",""coordinates"":[73.02983331376949,19.199484184386414]}"
901,-0.10056235527621568,"{""type"":""Point"",""coordinates"":[72.96928686993438,19.035947134277954]}"
902,0.27473021582733814,"{""type"":""Point"",""coordinates"":[73.04180293979141,19.11389700386588]}"
903,0.18716804758869768,"{""type"":""Point"",""coordinates"":[72.82750691473329,19.16025340716548]}"
904,-0.021793184145092875,"{""type"":""Point"",""coordinates"":[72.80883461623274,19.07744334856579]}"
905,-0.09541469993256911,"{""type"":""Point"",""coordinates"":[72.9765664252509,19.019133589672283]}"
906,0.30589595375722545,"{""type"":""Point"",""coordinates"":[73.00882384180763,19.00912550988584]}"
907,0.11401326699834162,"{""type"":""Point"",""coordinates"":[73.0259741465102,19.172537311707174]}"
908,0.007425742574257425,"{""type"":""Point"",""coordinates"":[72.81026819109753,18.99970711469172]}"
909,0.05139592332427105,"{""type"":""Point"",""coordinates"":[72.8486210451885,18.971240798000526]}"
910,-0.09470799794485357,"{""type"":""Point"",""coordinates"":[72.80194633373729,19.034253032926514]}"
911,-0.1364190012180268,"{""type"":""Point"",""coordinates"":[72.9025150160504,18.937202167780065]}"
912,-0.13371394230769232,"{""type"":""Point"",""coordinates"":[72.8970241835,18.922591756898342]}"
913,0.3333333333333333,"{""type"":""Point"",""coordinates"":[73.01545835278259,19.186835396552638]}"
914,-0.10892825820031574,"{""type"":""Point"",""coordinates"":[72.81119266843763,19.116555739124475]}"
915,0.06307519640852974,"{""type"":""Point"",""coordinates"":[73.0038747309537,19.19200378501721]}"
916,0.4202690582959641,"{""type"":""Point"",""coordinates"":[73.05690047451075,19.155565493628288]}"
917,0.3691744340878828,"{""type"":""Point"",""coordinates"":[72.83434646027801,19.119986810605]}"
918,0.23901132351150614,"{""type"":""Point"",""coordinates"":[72.99338603166939,18.965311283107045]}"
919,0.21600381043105502,"{""type"":""Point"",""coordinates"":[72.87608755960666,19.009304015379424]}"
920,0.19184247538677918,"{""type"":""Point"",""coordinates"":[72.81066707860161,18.968473190730457]}"
921,0.25242165242165243,"{""type"":""Point"",""coordinates"":[72.87625767128027,19.107657279857868]}"
922,0.14508196721311475,"{""type"":""Point"",""coordinates"":[72.89229412304287,19.04002587441736]}"
923,0.16943231441048034,"{""type"":""Point"",""coordinates"":[72.906703157545,19.0269864954197]}"
924,0.14759676733304977,"{""type"":""Point"",""coordinates"":[72.88835486229863,19.035208239859422]}"
925,0.2169880914743387,"{""type"":""Point"",""coordinates"":[72.97457509988948,19.18458497211569]}"
926,0.13130471029595664,"{""type"":""Point"",""coordinates"":[73.03066613580712,19.041455388850032]}"
927,0.04068002428658166,"{""type"":""Point"",""coordinates"":[72.92887665860313,19.122006254712566]}"
928,0.35522980271134136,"{""type"":""Point"",""coordinates"":[72.9293888754967,19.095442261517565]}"
929,-0.15062253264500455,"{""type"":""Point"",""coordinates"":[72.92468923725541,18.956584178448452]}"
930,-0.09196891191709844,"{""type"":""Point"",""coordinates"":[72.94742625996405,18.98707124952236]}"
931,0.23449808119571805,"{""type"":""Point"",""coordinates"":[72.85469969975908,19.14898086230332]}"
932,0.12223052028877271,"{""type"":""Point"",""coordinates"":[72.91909274091705,19.0839216057502]}"
933,0.15885524678556615,"{""type"":""Point"",""coordinates"":[72.83699062807617,18.96575995601588]}"
934,0.2837698730412902,"{""type"":""Point"",""coordinates"":[73.03370746415152,19.089006891516842]}"
935,-0.1305009897974722,"{""type"":""Point"",""coordinates"":[72.91676839468151,18.952405438383572]}"
936,0.013558300692979813,"{""type"":""Point"",""coordinates"":[73.01985006721293,19.06277784946829]}"
937,0.28867235079171744,"{""type"":""Point"",""coordinates"":[72.88381687333103,19.053263521608383]}"
938,0.15482954545454544,"{""type"":""Point"",""coordinates"":[72.85207427700034,19.196836209097793]}"
939,0.07132599329822882,"{""type"":""Point"",""coordinates"":[73.033513546493,18.98943896265291]}"
940,0.09336713138994508,"{""type"":""Point"",""coordinates"":[72.84999239711142,19.092007817772206]}"
941,0.3869181874102932,"{""type"":""Point"",""coordinates"":[73.00409649640223,19.19757361391679]}"
942,-0.11310116086235489,"{""type"":""Point"",""coordinates"":[72.80636241916308,19.02015516155992]}"
943,0.22149837133550487,"{""type"":""Point"",""coordinates"":[72.85214097831754,19.141016650574198]}"
944,-0.13187162376866857,"{""type"":""Point"",""coordinates"":[72.86059227309461,18.975476990174457]}"
945,0.20526656593999568,"{""type"":""Point"",""coordinates"":[73.02318592902365,19.188502120979344]}"
946,0.32290459636925456,"{""type"":""Point"",""coordinates"":[73.08307084267337,19.078950208207882]}"
